,0,1,2,3,4
151,2009-11-29 11:44:37.000009,M004,ON,8,0#0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
152,2009-11-29 13:09:04.000015,M016,ON,5,0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
153,2009-11-29 13:12:29.000080,M002,ON,7,0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
154,2009-11-29 13:23:35.000071,M019,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
155,2009-11-29 13:35:04.000049,M020,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0
156,2009-11-29 14:24:25.000041,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
157,2009-11-29 14:32:41.000068,M001,ON,7,0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
158,2009-11-29 15:01:19.000006,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
159,2009-11-29 15:05:21.000093,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
160,2009-11-29 16:25:37.000032,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
161,2009-11-29 16:41:57.000061,M007,ON,11,0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
162,2009-11-29 16:51:49.000013,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
163,2009-11-29 17:04:56.000093,M001,ON,7,0#1#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
164,2009-11-29 19:06:30.000038,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
165,2009-11-29 19:18:19.000017,M004,ON,8,0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
166,2009-11-29 19:59:43.000055,M002,ON,7,0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
167,2009-11-29 20:01:20.000071,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
168,2009-11-29 20:07:13.000022,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
169,2009-11-29 20:19:20.000091,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
170,2009-11-29 20:31:11.000067,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
171,2009-11-29 22:09:29.000075,M013,ON,10,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
172,2009-11-29 22:15:30,M021,ON,2,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#1
173,2009-11-30 06:39:23.000083,M025,ON,1,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
174,2009-11-30 06:41:51.000037,M028,ON,2,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
175,2009-11-30 09:27:10.000039,M012,ON,5,0#0#1#1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
176,2009-11-30 09:30:32.000075,M002,ON,7,0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
177,2009-11-30 09:33:21.000021,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
178,2009-11-30 09:55:19.000037,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
179,2009-11-30 10:44:58.000002,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
180,2009-11-30 11:02:04.000064,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
181,2009-11-30 11:44:55.000015,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
182,2009-11-30 12:14:00.000028,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
183,2009-11-30 12:24:27.000088,M023,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0
184,2009-11-30 12:36:25.000048,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
185,2009-11-30 13:05:55.000083,M007,ON,11,0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
186,2009-11-30 13:26:31.000069,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
187,2009-11-30 13:49:34.000017,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#1#0#0#1#0
188,2009-11-30 13:54:19.000081,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0
189,2009-11-30 13:54:33.000090,M003,ON,14,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
190,2009-11-30 13:57:09.000023,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
191,2009-11-30 14:32:33.000016,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
192,2009-11-30 14:38:18.000009,M001,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
193,2009-11-30 15:08:02.000077,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
194,2009-11-30 15:14:27.000049,M007,ON,11,0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
195,2009-11-30 15:26:18.000069,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
196,2009-11-30 15:41:38.000097,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
197,2009-11-30 15:57:07.000071,M017,ON,9,0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
198,2009-11-30 16:01:29.000090,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
199,2009-11-30 16:04:40.000079,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
200,2009-11-30 16:08:42.000097,M002,ON,7,0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
201,2009-11-30 16:24:39.000029,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
202,2009-11-30 16:31:48.000078,M002,ON,7,0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
203,2009-11-30 16:41:17.000036,M023,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0
204,2009-11-30 17:09:45.000010,M004,ON,8,0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
205,2009-11-30 17:29:19.000005,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
206,2009-11-30 18:45:20.000028,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
207,2009-11-30 20:27:27.000045,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
208,2009-11-30 23:01:39.000038,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#1
209,2009-11-30 23:13:03.000016,M021,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1
210,2009-12-01 02:05:55.000092,M017,ON,1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
211,2009-12-01 02:06:58.000087,M009,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
212,2009-12-01 06:52:32.000042,M025,ON,1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
213,2009-12-01 06:54:12.000005,M028,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
214,2009-12-01 09:14:00.000020,M012,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
215,2009-12-01 09:18:26.000068,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
216,2009-12-01 09:27:22.000078,M002,ON,7,0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
217,2009-12-01 09:32:26.000085,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
218,2009-12-01 10:38:01.000088,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
219,2009-12-01 10:43:14.000014,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
220,2009-12-01 11:01:48.000044,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
221,2009-12-01 11:13:59.000085,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0
222,2009-12-01 12:12:02.000053,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
223,2009-12-01 12:19:19.000033,D001,OPEN,7,0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
224,2009-12-01 12:33:31.000054,M023,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#1#1#0#0#0#1#0#0#0#0#0#1#1#0#0#0#0#0#0
225,2009-12-01 12:41:35.000035,M001,ON,7,0#0#1#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
226,2009-12-01 13:35:42.000016,M012,ON,5,0#0#1#0#1#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
227,2009-12-01 13:38:45.000012,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#1#1#1#0#0#0#0#0#1#0#0#0#0#0#1
228,2009-12-01 13:40:08.000006,M001,ON,7,0#0#1#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
229,2009-12-01 13:40:30.000020,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#1
230,2009-12-01 14:10:37.000060,M002,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
231,2009-12-01 14:34:54.000038,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
232,2009-12-01 14:57:25.000090,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
233,2009-12-01 15:18:42.000068,M008,ON,4,0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
234,2009-12-01 15:42:42.000093,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
235,2009-12-01 15:43:56.000049,M016,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
236,2009-12-01 16:03:37.000077,M008,ON,4,1#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
237,2009-12-01 17:44:19.000022,M017,ON,9,1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
238,2009-12-01 17:45:26.000001,M016,ON,5,1#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
239,2009-12-01 18:20:16.000064,M008,ON,4,1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
240,2009-12-01 20:31:37.000084,M012,ON,5,1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
241,2009-12-01 20:53:47.000006,M008,ON,4,1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
242,2009-12-01 20:58:37.000032,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
243,2009-12-01 20:59:34.000087,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#1
244,2009-12-01 21:12:25.000046,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
245,2009-12-01 21:13:34.000080,M021,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#1#0
246,2009-12-02 05:52:41.000095,M017,ON,1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
247,2009-12-02 06:08:21.000041,M025,ON,1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
248,2009-12-02 06:12:32.000084,M028,ON,2,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
249,2009-12-02 09:55:46.000058,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
250,2009-12-02 09:57:35.000063,M012,ON,5,0#0#0#0#0#0#1#0#0#0#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
251,2009-12-02 10:01:53.000012,M014,ON,3,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1
252,2009-12-02 10:08:47.000099,M004,ON,8,0#0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
253,2009-12-02 10:29:10.000012,M001,ON,7,0#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
254,2009-12-02 11:18:18.000093,M016,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
255,2009-12-02 11:32:15.000085,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
256,2009-12-02 12:07:11.000065,M002,ON,7,1#0#1#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
257,2009-12-02 12:16:07.000077,M002,ON,7,1#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
258,2009-12-02 12:30:16.000015,M001,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
259,2009-12-02 12:39:56.000059,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
260,2009-12-02 13:00:05.000030,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
261,2009-12-02 13:06:42.000057,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
262,2009-12-02 13:10:25.000021,M001,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0
263,2009-12-02 13:13:46.000079,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
264,2009-12-02 13:18:34.000081,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
265,2009-12-02 13:18:51.000097,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0
266,2009-12-02 13:28:45.000005,M001,ON,7,0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
267,2009-12-02 13:43:05.000024,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
268,2009-12-02 13:44:17.000014,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
269,2009-12-02 14:01:04.000035,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
270,2009-12-02 14:15:05.000084,M024,ON,13,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1
271,2009-12-02 14:27:35.000034,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
272,2009-12-02 14:34:42.000087,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
273,2009-12-02 15:03:54.000088,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
274,2009-12-02 15:08:28.000020,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
275,2009-12-02 15:18:36.000039,M002,ON,7,0#0#1#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
276,2009-12-02 15:19:39.000023,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
277,2009-12-02 15:23:03.000018,M003,ON,14,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#1#0#0#0#1#0#0
278,2009-12-02 15:28:11.000063,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
279,2009-12-02 15:33:20.000086,M001,ON,7,0#0#1#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
280,2009-12-02 15:39:31.000058,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
281,2009-12-02 15:41:09.000015,M008,ON,4,0#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
282,2009-12-02 16:12:39.000075,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0
283,2009-12-02 16:15:27.000073,M004,ON,8,0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
284,2009-12-02 16:20:12.000031,M016,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
285,2009-12-02 16:35:16.000071,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
286,2009-12-02 16:58:54.000039,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
287,2009-12-02 17:28:21.000008,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
288,2009-12-02 17:59:04.000043,M001,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
289,2009-12-02 18:25:27.000094,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
290,2009-12-02 18:26:54.000038,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
291,2009-12-02 18:40:12.000063,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
292,2009-12-02 19:09:41.000065,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
293,2009-12-02 19:31:51.000001,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
294,2009-12-02 20:27:25.000003,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
295,2009-12-02 20:28:58.000085,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#1
296,2009-12-02 20:39:08.000069,M004,ON,8,0#0#1#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
297,2009-12-02 21:14:54.000027,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
298,2009-12-02 21:26:42.000091,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
299,2009-12-02 21:27:27.000095,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1
300,2009-12-03 07:54:23.000037,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
301,2009-12-03 07:59:24.000090,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
302,2009-12-03 08:04:17.000038,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
